SalesKey,SalesID,DateKey,CustomerKey,CountryKey,AreaKey,IndustryKey,SalespersonKey,SalesAmountLC,AdjustedProfitLC,ItemProfitLC,ResourceProfitLC,DiscountAmountLC,ActualDeliveryDays,ExpectedDeliveryDays
1633,SO-001633,20270228,82,6,2,5,18,56489.81,22263.3,16780.72,5482.58,675.86,4,6
1634,SO-001634,20271105,46,16,5,7,20,7855.44,2707.45,2117.67,589.78,736.22,11,9
1635,SO-001635,20270727,41,2,1,4,15,38983.33,16492.77,10679.63,5813.14,1912.38,10,7
1636,SO-001636,20250810,83,14,4,4,6,48173.34,20212.23,13963.51,6248.72,4236.58,6,6
1637,SO-001637,20250906,50,9,3,10,5,96322.45,25673.36,16724.71,8948.65,1544.21,7,3
1638,SO-001638,20270707,5,3,1,10,12,4734.21,1292.97,1003.29,289.68,403.2,9,9
1639,SO-001639,20260306,35,9,3,2,15,21206.04,5762.48,4475.86,1286.62,976.71,15,10
1640,SO-001640,20250320,88,8,2,4,7,36674.25,9088.0,6177.81,2910.19,2652.68,7,6
1641,SO-001641,20270127,8,7,2,4,14,57054.47,24784.55,18485.84,6298.71,4473.79,13,8
1642,SO-001642,20270701,18,3,1,7,14,37794.26,9148.84,6208.09,2940.75,1777.21,12,10
1643,SO-001643,20250104,97,8,2,5,15,5563.13,1196.93,850.23,346.7,87.19,13,9
1644,SO-001644,20270323,55,2,1,2,7,2871.62,608.6,434.22,174.38,49.49,9,5
1645,SO-001645,20270604,71,12,3,3,20,15492.98,3794.96,2463.46,1331.5,1144.1,13,10
1646,SO-001646,20240213,77,8,2,10,1,53293.52,18035.9,10948.88,7087.02,517.29,3,4
1647,SO-001647,20241104,55,2,1,2,7,92057.09,37820.65,25199.96,12620.69,828.03,9,8
1648,SO-001648,20251124,53,8,2,3,6,31102.4,5281.4,3827.15,1454.25,981.28,15,10
1649,SO-001649,20260430,10,7,2,9,4,29329.23,5292.46,3770.23,1522.23,2642.03,5,5
1650,SO-001650,20271114,14,6,2,7,8,53464.37,17936.58,11329.75,6606.83,2952.95,12,10
1651,SO-001651,20260219,12,15,5,10,16,97624.41,34086.61,21451.7,12634.91,4343.35,3,3
1652,SO-001652,20270412,23,4,1,7,19,38247.29,7692.96,4646.48,3046.48,2631.88,13,8
1653,SO-001653,20240623,17,11,3,2,12,18592.45,7775.3,6174.05,1601.25,1759.97,11,8
1654,SO-001654,20271001,70,7,2,3,7,7354.55,1400.92,924.64,476.28,289.49,4,5
1655,SO-001655,20270519,38,15,5,7,16,96176.72,23679.63,17576.95,6102.68,9124.88,7,4
1656,SO-001656,20261117,72,1,1,10,9,2087.58,871.18,595.49,275.69,35.29,8,7
1657,SO-001657,20270822,18,3,1,7,8,98212.62,41375.4,25019.24,16356.16,3128.74,3,5
1658,SO-001658,20270912,39,9,3,9,3,70201.23,16071.45,12844.8,3226.65,2369.42,12,7
1659,SO-001659,20250911,9,1,1,9,13,33625.43,5360.3,4151.06,1209.24,3115.55,1,3
1660,SO-001660,20251118,74,1,1,2,12,20364.42,5926.79,4016.46,1910.33,1415.91,11,7
1661,SO-001661,20251210,86,15,5,9,9,80413.03,32654.77,24713.92,7940.85,3274.38,8,8
1662,SO-001662,20261108,55,2,1,2,4,55462.07,16452.77,10749.16,5703.61,5065.67,7,4
1663,SO-001663,20240513,36,6,2,9,5,2789.24,525.93,395.72,130.21,67.77,8,5
1664,SO-001664,20270618,51,14,4,10,3,57404.93,12691.29,7836.58,4854.71,432.9,6,3
1665,SO-001665,20270608,32,15,5,6,4,16046.26,5421.03,4197.34,1223.69,739.35,7,8
1666,SO-001666,20240706,85,13,4,6,1,6088.56,1166.66,914.2,252.46,564.14,4,5
1667,SO-001667,20270704,62,1,1,2,17,43580.45,15500.71,9952.13,5548.58,3124.63,12,9
1668,SO-001668,20250812,97,8,2,5,19,19667.54,7773.9,5765.49,2008.41,974.13,10,5
1669,SO-001669,20250623,77,8,2,10,5,86568.32,14576.37,9284.94,5291.43,54.65,6,5
1670,SO-001670,20250118,37,8,2,3,11,87878.58,28352.29,18085.05,10267.24,1089.78,5,4
1671,SO-001671,20261103,68,6,2,9,10,75750.48,16537.44,11227.82,5309.62,6333.05,11,7
1672,SO-001672,20250730,1,4,1,1,6,22216.69,5005.09,3348.16,1656.93,534.91,5,3
1673,SO-001673,20271012,53,8,2,3,15,6933.01,1170.53,782.9,387.63,508.13,8,9
1674,SO-001674,20270311,63,9,3,6,9,1693.89,632.3,390.54,241.76,99.62,7,8
1675,SO-001675,20250906,22,15,5,9,16,72851.32,17900.97,12022.69,5878.28,5907.99,13,8
1676,SO-001676,20260419,62,1,1,2,15,31690.73,14252.25,9093.75,5158.5,1860.97,6,3
1677,SO-001677,20260809,38,15,5,7,15,88057.48,21777.52,16534.59,5242.93,8323.31,14,9
1678,SO-001678,20260220,46,16,5,7,5,15692.14,5827.4,3945.81,1881.59,1490.18,8,5
1679,SO-001679,20270429,54,16,5,2,6,40242.12,6204.73,4704.89,1499.84,2663.11,5,5
1680,SO-001680,20261015,9,1,1,9,13,22090.88,3422.25,2376.61,1045.64,598.42,4,6
1681,SO-001681,20270527,53,8,2,3,16,16252.48,6483.66,4997.36,1486.3,451.28,11,6
1682,SO-001682,20240805,61,9,3,9,3,43569.2,18917.71,11955.31,6962.4,4222.29,6,3
1683,SO-001683,20260502,35,9,3,2,16,95318.56,34486.94,24884.52,9602.42,1348.55,11,10
1684,SO-001684,20270511,9,1,1,9,5,1790.28,433.97,274.15,159.82,112.87,8,9
1685,SO-001685,20270303,57,14,4,10,16,53198.85,13423.62,9056.53,4367.09,3662.82,8,5
1686,SO-001686,20251002,48,9,3,3,16,6780.94,1926.62,1316.65,609.97,142.03,9,8
1687,SO-001687,20251021,74,1,1,2,19,78787.21,24936.05,17840.35,7095.7,2608.34,6,6
1688,SO-001688,20270227,80,5,1,3,16,97128.0,21239.76,15262.19,5977.57,2302.11,11,6
1689,SO-001689,20240615,27,7,2,2,17,89110.43,21746.33,16878.32,4868.01,3423.12,8,5
1690,SO-001690,20260709,6,14,4,1,13,49348.58,16323.52,12702.67,3620.85,4728.94,6,7
1691,SO-001691,20250520,47,15,5,3,8,77854.61,30159.67,19761.88,10397.79,1113.97,8,3
1692,SO-001692,20251017,95,2,1,6,16,63490.45,15756.06,12052.87,3703.19,3063.75,7,5
1693,SO-001693,20250828,33,6,2,6,2,98535.81,32657.85,23097.66,9560.19,8120.7,5,6
1694,SO-001694,20271205,68,6,2,9,1,73681.74,15361.38,11671.11,3690.27,2081.19,13,9
1695,SO-001695,20260124,72,1,1,10,15,30168.61,6373.78,4201.73,2172.05,86.95,8,9
1696,SO-001696,20251005,81,16,5,9,4,77691.79,34797.68,23987.33,10810.35,2967.98,10,5
1697,SO-001697,20270416,55,2,1,2,5,93721.85,26877.83,17189.88,9687.95,5684.63,7,7
1698,SO-001698,20241017,76,8,2,1,11,32618.97,5058.77,3088.3,1970.47,1065.13,13,10
1699,SO-001699,20241230,83,14,4,4,11,83264.53,21857.66,13225.92,8631.74,3615.84,12,8
1700,SO-001700,20240927,60,15,5,9,16,61501.66,23257.43,16948.25,6309.18,1992.74,1,3
1701,SO-001701,20260107,25,10,3,10,12,6855.85,1168.02,736.22,431.8,358.41,5,6
1702,SO-001702,20270807,9,1,1,9,13,34146.73,9349.12,7013.43,2335.69,1681.58,7,3
1703,SO-001703,20250618,47,15,5,3,8,69611.37,21887.85,13524.39,8363.46,1442.73,4,5
1704,SO-001704,20240327,71,12,3,3,2,24306.9,8347.66,5939.67,2407.99,127.57,11,6
1705,SO-001705,20260304,22,15,5,9,13,22290.59,4899.46,3089.24,1810.22,1940.36,11,8
1706,SO-001706,20240323,91,8,2,10,7,2415.95,917.24,640.64,276.6,161.78,8,9
1707,SO-001707,20261108,60,15,5,9,6,59172.03,12582.99,9016.31,3566.68,42.32,7,4
1708,SO-001708,20270213,5,3,1,10,12,40019.56,7830.9,4710.05,3120.85,2511.95,9,7
1709,SO-001709,20251031,2,9,3,4,9,51332.52,10161.73,6506.73,3655.0,3119.06,9,8
1710,SO-001710,20250113,54,16,5,2,4,39566.93,13656.08,9427.2,4228.88,1762.88,10,9
1711,SO-001711,20271113,61,9,3,9,7,4645.18,1818.08,1360.95,457.13,406.1,8,6
1712,SO-001712,20250320,2,9,3,4,17,88721.89,35076.92,23578.27,11498.65,482.36,8,6
1713,SO-001713,20260306,82,6,2,5,11,2869.35,441.04,337.8,103.24,246.87,11,6
1714,SO-001714,20270928,20,12,3,10,8,46059.49,12308.31,9240.73,3067.58,4241.25,12,10
1715,SO-001715,20250715,17,11,3,2,1,8228.58,1499.07,899.52,599.55,25.67,1,3
1716,SO-001716,20250316,45,11,3,4,7,30692.93,8116.02,5791.77,2324.25,489.51,6,3
1717,SO-001717,20240312,61,9,3,9,4,97108.55,36178.17,24404.5,11773.67,2718.83,5,3
1718,SO-001718,20270727,29,10,3,2,1,30553.99,6991.29,5495.33,1495.96,2711.24,5,6
1719,SO-001719,20270402,34,12,3,4,18,88088.91,37844.14,24027.86,13816.28,991.76,11,6
1720,SO-001720,20240513,48,9,3,3,13,27676.89,4338.84,3092.06,1246.78,175.15,6,5
1721,SO-001721,20240128,45,11,3,4,19,67962.92,10804.03,7557.25,3246.78,5643.99,9,9
1722,SO-001722,20250219,36,6,2,9,9,89792.11,31156.34,24672.26,6484.08,7869.16,12,7
1723,SO-001723,20270824,15,11,3,5,2,2929.08,678.34,525.31,153.03,68.78,8,10
1724,SO-001724,20240406,14,6,2,7,10,87415.33,35020.13,24061.24,10958.89,8323.22,11,10
1725,SO-001725,20270910,4,4,1,9,12,36721.46,12096.59,8361.79,3734.8,1735.0,8,5
1726,SO-001726,20270403,86,15,5,9,13,72756.76,22716.85,15087.22,7629.63,4651.44,9,9
1727,SO-001727,20260107,17,11,3,2,14,37524.94,16700.62,12583.29,4117.33,553.99,14,10
1728,SO-001728,20270109,78,3,1,2,6,9101.33,2056.54,1290.54,766.0,841.62,15,10
1729,SO-001729,20270111,30,8,2,2,6,89029.22,22527.61,17653.98,4873.63,8749.03,8,5
1730,SO-001730,20260508,97,8,2,5,4,85184.24,27438.51,21825.86,5612.65,6748.96,8,9
1731,SO-001731,20250409,73,11,3,8,11,99055.14,31023.97,21838.2,9185.77,5700.27,7,7
1732,SO-001732,20250324,88,8,2,4,19,49173.41,12177.61,9343.8,2833.81,1835.75,13,9
1733,SO-001733,20271122,89,3,1,6,7,35437.87,9653.26,7242.97,2410.29,377.15,10,10
1734,SO-001734,20240527,73,11,3,8,10,71762.09,29993.33,23810.39,6182.94,5740.5,10,10
1735,SO-001735,20240218,51,14,4,10,1,24562.42,6676.95,5108.18,1568.77,1331.2,5,4
1736,SO-001736,20250603,92,8,2,1,15,3594.2,669.68,426.68,243.0,278.93,3,4
1737,SO-001737,20260305,77,8,2,10,12,95125.76,26309.43,17666.86,8642.57,3833.58,10,7
1738,SO-001738,20240305,80,5,1,3,16,21240.62,5916.73,4247.85,1668.88,1016.24,8,3
1739,SO-001739,20260515,79,16,5,2,19,32303.37,5146.32,3808.93,1337.39,2781.89,8,9
1740,SO-001740,20240320,22,15,5,9,16,62213.06,15884.02,12616.24,3267.78,3050.36,7,3
1741,SO-001741,20260720,7,1,1,2,13,76025.42,13384.17,8705.48,4678.69,699.81,5,6
1742,SO-001742,20250319,24,3,1,9,20,75030.7,16687.85,13296.88,3390.97,257.67,12,7
1743,SO-001743,20240521,3,8,2,3,17,41355.41,6331.02,3961.17,2369.85,3567.8,8,3
1744,SO-001744,20270414,35,9,3,2,4,18532.71,4307.42,3071.23,1236.19,1485.04,5,3
1745,SO-001745,20250817,7,1,1,2,20,69972.55,20804.92,16237.25,4567.67,2052.92,3,5
1746,SO-001746,20260922,38,15,5,7,8,33475.85,6122.81,3863.24,2259.57,2803.18,11,6
1747,SO-001747,20250911,18,3,1,7,6,1066.4,408.13,310.73,97.4,96.55,7,9
1748,SO-001748,20240726,16,5,1,4,6,22730.55,9312.02,6674.05,2637.97,1121.41,9,10
1749,SO-001749,20260120,82,6,2,5,14,14350.93,5340.08,4215.11,1124.97,807.63,15,10
1750,SO-001750,20260828,12,15,5,10,2,2543.49,782.26,577.9,204.36,161.47,8,4
1751,SO-001751,20260830,3,8,2,3,13,28250.77,8960.71,6133.17,2827.54,184.13,10,7
1752,SO-001752,20240625,15,11,3,5,19,50957.8,11362.04,8925.72,2436.32,700.81,3,3
1753,SO-001753,20240516,45,11,3,4,6,19085.68,3988.05,2919.14,1068.91,1041.92,12,7
1754,SO-001754,20271207,86,15,5,9,13,58420.99,10793.57,6561.96,4231.61,1182.72,7,7
1755,SO-001755,20250913,35,9,3,2,5,1613.77,271.11,205.4,65.71,18.2,5,7
1756,SO-001756,20260907,2,9,3,4,7,32293.16,7204.7,5015.03,2189.67,689.66,15,10
1757,SO-001757,20270928,87,15,5,2,5,10355.18,2758.18,2004.31,753.87,560.63,4,4
1758,SO-001758,20250520,29,10,3,2,14,85855.64,16623.44,12502.55,4120.89,4101.22,4,4
1759,SO-001759,20240328,94,8,2,2,11,84057.21,21730.2,14017.47,7712.73,2206.24,7,3
1760,SO-001760,20270526,44,3,1,4,8,78172.88,12374.73,9087.15,3287.58,7276.18,14,9
1761,SO-001761,20250509,10,7,2,9,20,74986.55,14112.31,10202.91,3909.4,5927.44,9,9
1762,SO-001762,20270224,16,5,1,4,3,52365.22,15664.53,9633.86,6030.67,3140.98,8,9
1763,SO-001763,20250729,28,2,1,4,15,70595.2,27046.04,20408.5,6637.54,282.02,11,7
1764,SO-001764,20260820,13,9,3,1,17,65191.6,29075.69,19431.18,9644.51,5452.13,10,8
1765,SO-001765,20251121,45,11,3,4,3,49034.86,18497.19,14204.02,4293.17,2890.9,10,5
1766,SO-001766,20270712,65,14,4,3,9,69296.7,30668.5,21668.76,8999.74,4271.22,6,4
1767,SO-001767,20270305,18,3,1,7,7,93449.01,38540.75,27706.44,10834.31,2129.16,9,8
1768,SO-001768,20250624,74,1,1,2,20,35177.06,8509.48,6511.0,1998.48,1821.02,11,9
1769,SO-001769,20250124,47,15,5,3,12,42672.89,14838.79,11183.44,3655.35,3800.24,7,5
1770,SO-001770,20250819,67,9,3,9,8,71405.79,22555.02,14455.35,8099.67,3303.88,4,5
1771,SO-001771,20250518,82,6,2,5,13,20970.52,8115.25,6216.91,1898.34,383.92,13,10
1772,SO-001772,20270526,62,1,1,2,3,48692.16,11258.71,8034.64,3224.07,2616.76,7,5
1773,SO-001773,20250121,50,9,3,10,9,25627.3,11274.84,8598.45,2676.39,2521.39,2,3
1774,SO-001774,20250211,4,4,1,9,9,92816.67,26585.31,21219.62,5365.69,5416.63,11,7
1775,SO-001775,20260303,9,1,1,9,11,5573.81,1551.26,1235.33,315.93,331.79,14,10
1776,SO-001776,20240523,26,12,3,10,9,12384.75,2530.59,1701.23,829.36,992.39,1,3
1777,SO-001777,20240322,21,9,3,1,19,11192.43,3476.0,2174.18,1301.82,107.32,10,9
1778,SO-001778,20250507,10,7,2,9,8,6458.05,1184.6,942.19,242.41,464.7,11,7
1779,SO-001779,20241106,51,14,4,10,1,22433.54,7427.71,5573.35,1854.36,2081.5,9,8
1780,SO-001780,20270114,54,16,5,2,20,55594.17,13621.42,8771.85,4849.57,4479.28,10,9
1781,SO-001781,20240912,98,16,5,4,4,2235.34,442.86,316.31,126.55,137.28,12,7
1782,SO-001782,20250726,64,4,1,5,4,24996.2,6796.98,4407.2,2389.78,1523.79,6,5
1783,SO-001783,20250313,66,15,5,1,8,815.25,286.44,196.8,89.64,70.18,14,9
1784,SO-001784,20240217,16,5,1,4,18,10486.48,1830.93,1359.44,471.49,464.06,13,9
1785,SO-001785,20240212,64,4,1,5,16,76623.06,16208.74,11907.95,4300.79,3345.75,11,8
1786,SO-001786,20270515,57,14,4,10,13,51002.15,13585.45,9352.74,4232.71,1047.94,4,5
1787,SO-001787,20250818,56,5,1,3,8,17253.97,4679.31,3011.54,1667.77,609.52,8,7
1788,SO-001788,20260715,65,14,4,3,1,38254.68,15811.39,12524.69,3286.7,2626.15,5,6
1789,SO-001789,20240702,55,2,1,2,14,39192.55,9937.48,6719.67,3217.81,1924.19,14,10
1790,SO-001790,20241211,59,13,4,10,8,25865.11,5653.26,3806.45,1846.81,2579.01,10,10
1791,SO-001791,20260116,45,11,3,4,2,85437.87,29348.14,21125.41,8222.73,6921.68,7,3
1792,SO-001792,20240611,50,9,3,10,17,76190.67,13485.12,10561.14,2923.98,703.82,5,3
1793,SO-001793,20250414,83,14,4,4,14,93235.0,26658.71,17558.24,9100.47,8004.23,7,7
1794,SO-001794,20250813,3,8,2,3,18,31504.04,9645.04,6234.2,3410.84,290.69,3,3
1795,SO-001795,20240517,1,4,1,1,4,47289.71,13098.27,8298.87,4799.4,81.25,5,6
1796,SO-001796,20241108,27,7,2,2,18,27269.89,10497.36,7419.44,3077.92,2124.49,8,8
1797,SO-001797,20261022,26,12,3,10,17,93248.94,20859.22,12552.02,8307.2,7976.58,5,7
1798,SO-001798,20270601,46,16,5,7,12,89536.4,24008.44,15206.95,8801.49,4199.86,6,5
1799,SO-001799,20241127,43,13,4,5,20,57599.52,13465.8,8741.43,4724.37,1008.83,5,4
1800,SO-001800,20271019,95,2,1,6,13,75574.1,12856.83,8684.6,4172.23,4.33,15,10
1801,SO-001801,20250529,39,9,3,9,17,55256.42,20327.21,15809.66,4517.55,2578.38,12,8
1802,SO-001802,20240530,15,11,3,5,20,93718.58,18750.15,14467.34,4282.81,1183.1,4,3
1803,SO-001803,20250905,75,12,3,5,12,99474.1,40046.66,24953.36,15093.3,8994.1,13,9
1804,SO-001804,20270424,39,9,3,9,5,2875.65,851.67,638.81,212.86,61.99,10,5
1805,SO-001805,20250601,87,15,5,2,16,65082.6,15658.33,10160.66,5497.67,106.59,11,6
1806,SO-001806,20240415,86,15,5,9,8,40224.3,14636.3,9869.45,4766.85,823.36,9,5
1807,SO-001807,20260810,7,1,1,2,13,94798.68,39731.23,31171.11,8560.12,2800.52,6,3
1808,SO-001808,20260908,5,3,1,10,3,88761.13,36537.09,22493.13,14043.96,2609.14,8,10
1809,SO-001809,20271227,46,16,5,7,18,35572.0,7400.53,5804.95,1595.58,590.3,4,4
1810,SO-001810,20260406,35,9,3,2,11,27326.06,4301.26,2768.89,1532.37,1423.94,8,3
1811,SO-001811,20260616,94,8,2,2,16,79951.86,23033.11,16684.14,6348.97,2278.05,2,3
1812,SO-001812,20260212,63,9,3,6,11,43624.11,13270.08,9730.47,3539.61,2390.56,4,4
1813,SO-001813,20240709,72,1,1,10,20,66231.32,18674.48,13903.31,4771.17,1769.08,6,5
1814,SO-001814,20260506,57,14,4,10,19,38697.01,10383.17,6316.9,4066.27,1172.17,6,5
1815,SO-001815,20240102,31,13,4,5,3,19769.59,7707.01,5985.52,1721.49,843.99,8,7
1816,SO-001816,20241205,40,8,2,6,16,16757.45,2701.94,2014.15,687.79,1318.83,11,6
1817,SO-001817,20250612,63,9,3,6,19,11866.58,4163.09,3173.68,989.41,406.71,13,8
1818,SO-001818,20270929,87,15,5,2,19,56077.57,23370.39,17828.71,5541.68,1853.92,8,8
1819,SO-001819,20260607,65,14,4,3,16,52244.8,12209.06,8775.51,3433.55,4684.22,4,6
1820,SO-001820,20270426,17,11,3,2,10,27582.76,11915.26,7865.43,4049.83,2683.14,7,9
1821,SO-001821,20260808,89,3,1,6,5,80266.54,18244.0,13953.26,4290.74,4454.91,7,6
1822,SO-001822,20270306,28,2,1,4,11,92642.14,33278.4,23333.77,9944.63,3822.83,13,9
1823,SO-001823,20240426,6,14,4,1,14,30258.91,6740.12,4883.97,1856.15,2870.03,7,4
1824,SO-001824,20240830,68,6,2,9,10,40889.51,11434.76,7808.16,3626.6,4000.46,11,8
1825,SO-001825,20260530,75,12,3,5,8,23950.39,9909.04,6920.2,2988.84,2295.1,10,6
1826,SO-001826,20240618,59,13,4,10,4,29003.53,9663.16,6116.58,3546.58,461.71,12,8
1827,SO-001827,20271129,96,3,1,9,5,8668.44,3370.79,2028.2,1342.59,468.42,9,10
1828,SO-001828,20270926,39,9,3,9,19,99187.81,14940.28,9494.77,5445.51,1323.99,11,8
1829,SO-001829,20270612,77,8,2,10,1,9208.26,1837.66,1216.45,621.21,92.06,2,4
1830,SO-001830,20250701,54,16,5,2,19,82232.26,17077.54,10826.94,6250.6,3214.16,9,10
1831,SO-001831,20260804,94,8,2,2,20,29497.13,11829.97,7267.58,4562.39,1807.4,4,5
1832,SO-001832,20271112,35,9,3,2,10,85313.35,16825.35,12706.76,4118.59,4392.71,11,10
1833,SO-001833,20261108,38,15,5,7,10,3687.36,1495.77,1096.4,399.37,256.24,13,10
1834,SO-001834,20270926,82,6,2,5,11,29718.5,10749.1,7311.74,3437.36,2398.18,8,6
1835,SO-001835,20241029,5,3,1,10,4,21449.45,6185.72,4581.43,1604.29,78.93,2,3
1836,SO-001836,20270401,4,4,1,9,8,99823.46,18750.13,13960.48,4789.65,2819.77,11,8
1837,SO-001837,20260827,32,15,5,6,2,72004.73,20204.56,12618.23,7586.33,4639.34,8,7
1838,SO-001838,20250117,42,2,1,6,16,36738.83,9818.02,6568.42,3249.6,179.7,11,7
1839,SO-001839,20251031,96,3,1,9,14,46618.64,20510.61,15521.3,4989.31,4021.2,10,10
1840,SO-001840,20241202,81,16,5,9,9,66011.28,28874.62,21664.71,7209.91,5730.66,3,5
1841,SO-001841,20261116,29,10,3,2,20,41872.2,12397.03,9888.79,2508.24,620.41,6,5
1842,SO-001842,20270717,14,6,2,7,12,49788.09,11618.48,7441.07,4177.41,898.74,1,3
1843,SO-001843,20250308,53,8,2,3,5,71280.84,27803.99,18756.7,9047.29,19.51,11,10
1844,SO-001844,20260609,14,6,2,7,2,33585.53,11674.32,8724.33,2949.99,1696.01,10,9
1845,SO-001845,20250805,80,5,1,3,11,45767.77,16738.75,11874.88,4863.87,2465.93,8,10
1846,SO-001846,20270531,13,9,3,1,19,2282.53,745.92,591.53,154.39,14.33,14,9
1847,SO-001847,20250414,74,1,1,2,19,23479.05,5741.89,4123.7,1618.19,1054.85,5,7
1848,SO-001848,20260324,63,9,3,6,1,25787.12,5920.97,4181.08,1739.89,104.55,11,10
1849,SO-001849,20261024,92,8,2,1,10,43286.07,18941.6,14404.67,4536.93,1184.46,7,9
1850,SO-001850,20250425,50,9,3,10,13,77005.64,26874.53,18794.09,8080.44,4467.68,6,7
1851,SO-001851,20251104,20,12,3,10,8,56295.09,13993.62,9921.65,4071.97,1127.35,8,9
1852,SO-001852,20270908,53,8,2,3,10,94684.57,14790.42,9258.44,5531.98,7095.76,7,7
1853,SO-001853,20240718,76,8,2,1,10,67345.18,18497.88,14450.38,4047.5,1374.47,8,5
1854,SO-001854,20240107,97,8,2,5,8,31294.5,9785.66,6945.24,2840.42,214.65,4,5
1855,SO-001855,20260713,32,15,5,6,11,7065.24,2692.58,2023.98,668.6,190.8,4,5
1856,SO-001856,20270930,97,8,2,5,20,12583.18,4779.09,3612.55,1166.54,585.49,9,4
1857,SO-001857,20270121,58,3,1,7,9,28190.91,4932.86,3738.12,1194.74,995.82,10,9
1858,SO-001858,20241128,7,1,1,2,5,72668.87,30758.99,22271.61,8487.38,7044.68,3,4
1859,SO-001859,20251127,43,13,4,5,13,34539.07,10590.58,7814.85,2775.73,670.65,6,8
1860,SO-001860,20241209,81,16,5,9,7,79370.2,22201.47,16905.42,5296.05,6158.03,10,9
1861,SO-001861,20270215,21,9,3,1,15,62296.97,18379.28,13182.92,5196.36,4344.31,11,6
1862,SO-001862,20240108,29,10,3,2,19,39033.92,13379.2,8560.31,4818.89,163.8,11,10
1863,SO-001863,20251007,46,16,5,7,15,35864.44,16006.25,12593.46,3412.79,2326.59,7,9
1864,SO-001864,20260827,79,16,5,2,16,8979.91,3618.07,2601.14,1016.93,504.14,4,4
1865,SO-001865,20250518,56,5,1,3,10,55581.71,17534.99,13191.87,4343.12,665.61,6,3
1866,SO-001866,20271126,36,6,2,9,9,53939.61,14978.61,9103.82,5874.79,574.86,7,7
1867,SO-001867,20240602,40,8,2,6,16,81661.49,36730.05,24099.82,12630.23,6939.08,7,4
1868,SO-001868,20271228,35,9,3,2,3,31184.32,7482.55,4523.55,2959.0,3059.97,8,8
1869,SO-001869,20240713,75,12,3,5,9,87015.74,37366.57,26925.65,10440.92,7410.0,7,8
1870,SO-001870,20240410,5,3,1,10,9,76915.88,18882.35,11796.66,7085.69,4433.52,5,4
1871,SO-001871,20270205,81,16,5,9,10,31493.11,11910.39,8944.32,2966.07,2875.24,6,4
1872,SO-001872,20270909,57,14,4,10,11,10493.35,2844.69,2236.37,608.32,327.28,8,9
1873,SO-001873,20260903,100,16,5,4,2,27270.29,4516.4,2771.94,1744.46,2587.91,2,3
1874,SO-001874,20251115,93,3,1,1,6,47187.7,12190.4,8635.59,3554.81,1247.09,5,6
1875,SO-001875,20250323,41,2,1,4,5,18920.36,8049.65,5957.86,2091.79,196.53,8,3
1876,SO-001876,20271027,76,8,2,1,17,17352.27,7586.19,5862.34,1723.85,884.42,7,9
1877,SO-001877,20240501,87,15,5,2,14,87569.74,28285.66,21100.26,7185.4,7371.97,11,10
1878,SO-001878,20260408,76,8,2,1,19,21495.25,7524.73,4804.5,2720.23,1134.48,8,8
1879,SO-001879,20250606,67,9,3,9,20,41448.53,13408.58,8767.5,4641.08,2554.82,8,4
1880,SO-001880,20270326,41,2,1,4,6,50018.89,22175.61,15104.01,7071.6,956.19,7,7
1881,SO-001881,20250526,52,13,4,6,2,81537.4,26423.11,20965.02,5458.09,2028.49,4,3
1882,SO-001882,20270827,48,9,3,3,7,73259.62,26023.32,16306.01,9717.31,1598.05,2,4
1883,SO-001883,20241022,56,5,1,3,5,71865.03,28673.52,17283.02,11390.5,768.62,11,6
1884,SO-001884,20270912,77,8,2,10,17,72569.26,27988.46,21656.36,6332.1,2359.31,13,9
1885,SO-001885,20251224,82,6,2,5,7,68191.3,19299.74,12357.81,6941.93,4330.5,10,6
1886,SO-001886,20240410,39,9,3,9,9,87060.13,35471.26,25981.3,9489.96,4265.19,11,7
1887,SO-001887,20261209,49,8,2,9,10,804.21,232.48,142.34,90.14,71.49,8,3
1888,SO-001888,20240129,54,16,5,2,16,20782.07,3805.72,2502.04,1303.68,589.06,9,5
1889,SO-001889,20250215,38,15,5,7,9,78676.67,24301.47,17431.37,6870.1,2736.71,11,6
1890,SO-001890,20240205,40,8,2,6,8,84027.06,36892.29,24124.9,12767.39,4036.24,10,10
1891,SO-001891,20250702,30,8,2,2,12,64699.43,17169.58,13689.28,3480.3,3569.77,4,5
1892,SO-001892,20240211,98,16,5,4,3,52441.81,18720.28,12249.85,6470.43,3452.21,11,7
1893,SO-001893,20270709,68,6,2,9,16,56932.01,23651.98,15332.28,8319.7,1610.11,6,6
1894,SO-001894,20240103,32,15,5,6,16,97756.45,14762.32,11687.69,3074.63,3200.32,12,9
1895,SO-001895,20270415,89,3,1,6,7,19745.2,3604.29,2383.4,1220.89,1508.85,9,7
1896,SO-001896,20260217,22,15,5,9,16,63070.28,22134.57,17533.47,4601.1,3564.83,7,8
1897,SO-001897,20250508,97,8,2,5,18,62649.61,26129.72,17374.77,8754.95,5374.06,13,8
1898,SO-001898,20270303,6,14,4,1,5,33676.2,7350.62,5818.02,1532.6,55.33,3,4
1899,SO-001899,20271026,56,5,1,3,18,23514.79,9640.25,6179.32,3460.93,969.66,3,4
1900,SO-001900,20250609,56,5,1,3,1,44407.48,8469.23,6331.64,2137.59,970.17,2,4
1901,SO-001901,20240710,30,8,2,2,11,91861.24,25054.37,19999.98,5054.39,5906.85,11,10
1902,SO-001902,20260901,32,15,5,6,9,92394.93,30816.69,19066.35,11750.34,2312.8,4,6
